Mar 16, 2019	3,963.90	4,077.04	3,961.66	4,048.73	9,856,166,973	71,227,967,573
Mar 15, 2019	3,926.66	3,968.54	3,914.02	3,960.91	9,394,210,605	69,675,002,377
Mar 14, 2019	3,905.58	3,946.50	3,901.30	3,924.37	10,480,789,570	69,024,696,307
Mar 13, 2019	3,913.05	3,926.60	3,891.90	3,906.72	9,469,184,841	68,706,700,381
Mar 12, 2019	3,903.76	3,926.89	3,863.56	3,909.16	9,809,887,079	68,743,000,581
Mar 11, 2019	3,953.74	3,966.38	3,889.24	3,905.23	10,125,901,903	68,666,928,026
